# step, loss_train, loss_test, metrics_test
2.400000000000000000e+04 9.853831285061042874e-03 2.476393044836504645e-02 1.088216116032377423e-03 3.545338046986868698e-03 9.766085774914386869e-03 2.182783342532543941e-02 8.466719414381090143e-04 2.961490349336580712e-03 5.872044037843783537e-04 5.219508523288994908e-04 2.141164013952472946e-03 2.080882011124750471e-03 1.170768666876772363e-02 2.952343458379495106e-02 1.291713988819119356e-03 4.243585129895402833e-03 1.141317613769231819e-02 2.611010648450887150e-02 9.969804345307919490e-04 3.510191504720232367e-03 6.890041315947667729e-04 4.380345822983039363e-04 2.557037245715508989e-03 2.320092240690773029e-03
2.500000000000000000e+04 9.420215962450004255e-03 2.380370403695730025e-02 8.115193092527266377e-04 2.943669005516306916e-03 9.480672094826036664e-03 2.070092312547155283e-02 7.726610555644436787e-04 2.842432020311500083e-03 5.738320635152868113e-04 4.851336719860784952e-04 9.293860050054845610e-04 9.744261528207197537e-04 1.117192608908353264e-02 2.838881729870292026e-02 9.485378238806499570e-04 3.496975240324412103e-03 1.108049341566184551e-02 2.476439372959984841e-02 8.925577044343963257e-04 3.397323358485284262e-03 6.654762326836638096e-04 3.947112162100031981e-04 1.114502686355144014e-03 1.153000940476270591e-03
2.600000000000000000e+04 9.034272591601034963e-03 2.281773148263818718e-02 4.826367102885250910e-04 2.747957735675063493e-03 9.191728313987517981e-03 1.991031987717218482e-02 4.521076516183400017e-04 2.543680616251155126e-03 5.641542435632731535e-04 4.420605601422739062e-04 1.050542437433702012e-04 2.748017094081240687e-04 1.070849617391343711e-02 2.720575600678321049e-02 5.642455836363406479e-04 3.283308202552537216e-03 1.075379954638769515e-02 2.383892981433252331e-02 5.124007836454643697e-04 3.033748135920897107e-03 6.421307462506988016e-04 3.549995743856797464e-04 1.227221771841767494e-04 2.794257440147480064e-04
2.700000000000000000e+04 8.752317407462980800e-03 2.192149660182143509e-02 4.513456007834620106e-04 2.624390696300874480e-03 9.009010037161513038e-03 1.923650272907093117e-02 4.582216763820851904e-04 2.449137362646011847e-03 5.529609755386047766e-04 4.110245271744335693e-04 1.354942592612016193e-04 2.862927217666606013e-04 1.037488590285589977e-02 2.613808798041129811e-02 5.319204329838241041e-04 3.138677870710586838e-03 1.056462241728625510e-02 2.304360051089053563e-02 5.225041159248568689e-04 2.923449034125227657e-03 6.177733816697297386e-04 3.280173993806149513e-04 1.565988003519893073e-04 2.993294692765205087e-04
2.800000000000000000e+04 8.414440028225588994e-03 2.112487156399478136e-02 8.160379326057412563e-03 7.456800112548782333e-03 8.934808699422569153e-03 1.865608277821718605e-02 8.914238024010812111e-03 7.782834371745225507e-03 5.569731407471004928e-04 3.852050396064545185e-04 3.230125266835229270e-02 2.110466596795065181e-02 9.967790944411726584e-03 2.519213155230346987e-02 9.756766256532991080e-03 8.933970889282095290e-03 1.049460642838486238e-02 2.235387748048027826e-02 1.058932949556040670e-02 9.290699221564693161e-03 6.345409934884512892e-04 3.070650538226370229e-04 3.868359807614129425e-02 2.522099684117725879e-02
2.900000000000000000e+04 8.250789759971130857e-03 2.034103745220331924e-02 4.804737257993946307e-04 2.498181044749591979e-03 8.654093128236164598e-03 1.808037113148930342e-02 4.443717662385383220e-04 2.275277912353554279e-03 5.295042451551753258e-04 3.638599250966376543e-04 2.751387709895911473e-04 3.833157802376682146e-04 9.788926606543395248e-03 2.424520773063270837e-02 5.684142936089558833e-04 2.987832882703981251e-03 1.019518780627103396e-02 2.167117296193064174e-02 5.102427300204493083e-04 2.716544351163656737e-03 5.726766621834444067e-04 2.912427251448643358e-04 3.164962891442357762e-04 4.123599433056856253e-04
3.000000000000000000e+04 8.010365655813467961e-03 1.970920776336676852e-02 4.486202285713173071e-04 2.393404786063651687e-03 8.435025233121512186e-03 1.752756568717374341e-02 4.234245280442682402e-04 2.217178578332798522e-03 5.149218872250707537e-04 3.481077045416014980e-04 9.914639928797291349e-05 2.217925757356318920e-04 9.507699537867876638e-03 2.348564838368798896e-02 5.275533127562860884e-04 2.861543391831937802e-03 9.952871392096529143e-03 2.101073742515385118e-02 4.784979584744862308e-04 2.648573679839743514e-03 5.518368059226173719e-04 2.805570232964237271e-04 1.110198140451482135e-04 2.404007131177654565e-04
3.100000000000000000e+04 7.877886402716348727e-03 1.901437691748417147e-02 8.895225917419166553e-04 2.773903808584756749e-03 8.324952118011140836e-03 1.719295552836934068e-02 8.782401494990621851e-04 2.432474293997668232e-03 4.981193099588098047e-04 3.381819967092672646e-04 1.921055557036974127e-03 1.729297421321713928e-03 9.361563636321379098e-03 2.264572242917187173e-02 1.053136961991063721e-03 3.307193358908661410e-03 9.849270465265494781e-03 2.061045580061090718e-02 1.036813122997613974e-03 2.904057252645356711e-03 5.254531931492874156e-04 2.793625721524795958e-04 2.271197536982136680e-03 2.020467886790048694e-03
3.200000000000000000e+04 7.672493044363726949e-03 1.852648356253059486e-02 4.671683134154985882e-04 2.254164126199344285e-03 8.155259119253827071e-03 1.665769405663003813e-02 4.131549865192021527e-04 2.096687345617239111e-03 4.818060800442836890e-04 3.297707329805281157e-04 9.143931287773338198e-05 1.870077822232352346e-04 9.121284389398239684e-03 2.206398600076237698e-02 5.487396495328476656e-04 2.692217756455383797e-03 9.658826035373440852e-03 1.997051081980352749e-02 4.719991705329595172e-04 2.505720823216511361e-03 5.079956697150944884e-04 2.720690875350900706e-04 1.024455254418433819e-04 2.106272984742251950e-04
3.300000000000000000e+04 7.612624310414834589e-03 1.796304445462242744e-02 6.357400079006295677e-04 2.280282825213190111e-03 8.066586479649098806e-03 1.627501905051419520e-02 1.120740833574371915e-03 2.522300275085881914e-03 4.652795341723847938e-04 3.284231152575726878e-04 1.654655388421645426e-03 1.215208217578463016e-03 9.058911103508838006e-03 2.138191590865528777e-02 7.492761617051681361e-04 2.726345843177084820e-03 9.578961595693043923e-03 1.951072677417632281e-02 1.328981219320375575e-03 3.018063400193930594e-03 4.796714694680794108e-04 2.741484660341516905e-04 1.965725644543064952e-03 1.455892022951337308e-03
3.400000000000000000e+04 7.386356979363412588e-03 1.749878525117597519e-02 6.450618597792867701e-04 2.323404037722160732e-03 7.857119847283600134e-03 1.588586179509618446e-02 5.007982341848231161e-04 2.083143824680414209e-03 4.454945516956060835e-04 3.207842568968858276e-04 6.384135928018360492e-04 6.333627471869671902e-04 8.790075839550508599e-03 2.081685437248310608e-02 7.539208797916153657e-04 2.766188308382554022e-03 9.328216751043758720e-03 1.904203469312499078e-02 5.813382125583027018e-04 2.488314240352021423e-03 4.666141184164350388e-04 2.726511098902545589e-04 7.518246299799339998e-04 7.421706574041942372e-04
3.500000000000000000e+04 7.254926694540710617e-03 1.708966918535144777e-02 5.029060117652940469e-04 2.098369296186104824e-03 7.745888758980252163e-03 1.552788554111313515e-02 4.177320507098343126e-04 1.978800061370719014e-03 4.264381533339730267e-04 3.205320495390629018e-04 9.515750275147707039e-05 1.628715438638019550e-04 8.641244273426705938e-03 2.032782653033420039e-02 5.872287216669243217e-04 2.502799231044511210e-03 9.207757748011307850e-03 1.861291902796484432e-02 4.815554559788634385e-04 2.364622464886390486e-03 4.471777479370416105e-04 2.736301568671727557e-04 1.084544985685425048e-04 1.928476416749369863e-04
3.600000000000000000e+04 7.146167822032950534e-03 1.668115321042066071e-02 5.113839157322410322e-04 2.051980314974728714e-03 7.628820316999826261e-03 1.522008168412419815e-02 4.011838574440406801e-04 1.934897023476113724e-03 4.056078308257066753e-04 3.198699420116211836e-04 7.749554186390341336e-05 1.471225518160341561e-04 8.516583872153945731e-03 1.983544844535639270e-02 5.969813883583965572e-04 2.446234085985635968e-03 9.076987972975318272e-03 1.824289940626368581e-02 4.636952185222324523e-04 2.312069478561010628e-03 4.267675471284878490e-04 2.765685976068614428e-04 8.794089637445736817e-05 1.745997723351024478e-04
3.700000000000000000e+04 7.045791239528347710e-03 1.628963845584099901e-02 5.139677796028176799e-04 1.994026213187582042e-03 7.542102402085663557e-03 1.492823679313868765e-02 3.951863395041515245e-04 1.896573319911727673e-03 3.847349243044963511e-04 3.215042556229878550e-04 7.508846950723830076e-05 1.443041988192296000e-04 8.402535547331588944e-03 1.936426455026361848e-02 6.012611854621343266e-04 2.377428170908669602e-03 8.982239043415140775e-03 1.789287983225034892e-02 4.599695934853283326e-04 2.266812737538796089e-03 4.069043467887733492e-04 2.806263124873615276e-04 8.578939758687863671e-05 1.719477675527762597e-04
3.800000000000000000e+04 6.965151636521707892e-03 1.592166765650839325e-02 5.227923593282624622e-04 1.952405929372437021e-03 7.436798811381525008e-03 1.463973988203210765e-02 3.907853591285802199e-04 1.856929460090790554e-03 3.641328678378017597e-04 3.237147730420077509e-04 8.880257049761953092e-05 1.585139475897133932e-04 8.310289310025332013e-03 1.892049597316103338e-02 6.111629810156855164e-04 2.327733416649949583e-03 8.863476534958376549e-03 1.754619521611948396e-02 4.568162940966619253e-04 2.219760759067167070e-03 3.872604277546684397e-04 2.845571317310747854e-04 1.021197207784550580e-04 1.891694364589146821e-04
3.900000000000000000e+04 6.852226178316353326e-03 1.560797940757859860e-02 5.247287517912544883e-04 1.908693460000210817e-03 7.287765351589756309e-03 1.433915742925559976e-02 3.915765288616289484e-04 1.838944500783740773e-03 3.449007152646268049e-04 3.242557177668772567e-04 6.613129428592640525e-05 1.414555609397611052e-04 8.177547229783340213e-03 1.853792928126447165e-02 6.128120349074267894e-04 2.275371984902093900e-03 8.689959304819588545e-03 1.718322980839531375e-02 4.562276208175903907e-04 2.197262525168408066e-03 3.697347888576595141e-04 2.882513235493233488e-04 7.660515766687581434e-05 1.685303562339767933e-04
4.000000000000000000e+04 6.762012878897476903e-03 1.529331757579432960e-02 5.266960454633796973e-04 1.867905704662855626e-03 7.178425124147703833e-03 1.407862707418945127e-02 3.875246697881174775e-04 1.810173950373713311e-03 3.256335800230493157e-04 3.267979378430123242e-04 6.425172195799374588e-05 1.438702007259984479e-04 8.072982012501055127e-03 1.815822135589249472e-02 6.153601910291181054e-04 2.226975009550021759e-03 8.564485186879784370e-03 1.686962203284277095e-02 4.524027951493526348e-04 2.162757476407882289e-03 3.519447869862183569e-04 2.929984474493907876e-04 7.478321096036510843e-05 1.708525818567791584e-04
